DataNo,FrameNo,SampleNo,Ch0,Ch1
814,814,0,0.063171,-0.003052
815,815,0,-0.057678,-0.003967
816,816,0,0.08606,-0.003052
817,817,0,0.070801,-0.003967
818,818,0,0.07019,-0.02533
819,819,0,0.066833,-0.014343
820,820,0,0.093079,0.001221
821,821,0,0.137939,0.017395
822,822,0,0.075989,0.00061
823,823,0,0.086975,0.024109
824,824,0,0.046997,-0.000916
825,825,0,0.08728,0.006104
826,826,0,0.005188,-0.003662
827,827,0,0.077209,0.002441
828,828,0,0.047913,-0.002136
829,829,0,0.070496,0.00946
830,830,0,0.053406,0.017395
831,831,0,0.162048,0.019836
832,832,0,0.157166,0.003967
833,833,0,0.10376,0.010071
834,834,0,0.189819,0.014343
835,835,0,0.05127,-0.000305
836,836,0,0.087585,-0.009766
837,837,0,0.133057,0.025635
838,838,0,0.052795,-0.005798
839,839,0,0.094299,0
840,840,0,0.118713,0.005188
841,841,0,0.062561,-0.011292
842,842,0,0.108032,-0.003357
843,843,0,0.127258,0.005188
844,844,0,0.057983,-0.000916
845,845,0,0.081787,-0.015869
846,846,0,0.100403,0.005188
847,847,0,0.096436,0.004578
848,848,0,0.089111,0.010071
849,849,0,0.113831,0.003357
850,850,0,0.155029,0.007935
851,851,0,0.098267,0.000305
852,852,0,0.106201,0.008545
853,853,0,0.093689,0.007935
854,854,0,0.080566,0.015564
855,855,0,0.124207,-0.005798
856,856,0,0.084839,-0.00061
857,857,0,0.117493,0.020752
858,858,0,0.022888,-0.004272
859,859,0,0.133362,-0.003052
860,860,0,0.149536,0.00946
861,861,0,0.100403,-0.005798
862,862,0,0.107727,-0.004578
863,863,0,0.168457,0.001221
864,864,0,0.067749,0.00885
865,865,0,0.120544,0.028992
866,866,0,0.176086,0.013428
867,867,0,0.137634,0.021362
868,868,0,0.042419,-0.020142
869,869,0,0.107117,0.039368
870,870,0,0.106506,-0.004578
871,871,0,0.063171,0.003052
872,872,0,0.112915,0.021973
873,873,0,0.073853,0.00885
874,874,0,0.083008,0.002441
875,875,0,0.098267,-0.022583
876,876,0,0.186768,0.013733
877,877,0,0.134888,0.019226
878,878,0,0.065613,0.00061
879,879,0,0.106506,0.019531
880,880,0,0.092163,0.002136
881,881,0,0.131226,-0.010071
882,882,0,0.137634,0.005493
883,883,0,0.096436,0.004883
884,884,0,0.186462,0.028992
885,885,0,0.127563,0.020142
886,886,0,0.109253,-0.007324
887,887,0,0.07019,0.018005
888,888,0,0.072937,0.000305
889,889,0,0.123596,-0.008545
890,890,0,0.158691,0.014343
891,891,0,0.123596,0.040588
892,892,0,0.124207,0.012512
893,893,0,0.105286,0.016174
894,894,0,0.117798,-0.014954
895,895,0,0.134583,0.004578
896,896,0,0.106506,0.000916
897,897,0,0.119629,-0.001526
898,898,0,0.093994,0.005188
899,899,0,0.085449,0.003052
900,900,0,0.152588,0.002136
901,901,0,0.14801,0.021362
902,902,0,0.117798,0.003357
903,903,0,0.137329,0.014038
904,904,0,0.11322,0.003662
905,905,0,0.072937,-0.013733
906,906,0,0.177307,0
907,907,0,0.099182,0.006714
908,908,0,0.113831,0.014343
909,909,0,0.119934,0.012817
910,910,0,0.108337,0.001526
911,911,0,0.163879,0.010071
912,912,0,0.123291,-0.006104
913,913,0,0.126953,0.003357
914,914,0,0.143738,0.019226
915,915,0,0.123901,0.018921
916,916,0,0.14801,0.011902
917,917,0,0.112,-0.007935
918,918,0,0.11322,-0.004578
919,919,0,0.135803,-0.005188
920,920,0,0.127563,-0.001221
921,921,0,0.205994,0.013428
922,922,0,0.122681,-0.018005
923,923,0,0.157776,0.00946
924,924,0,0.181885,0.010071
925,925,0,0.15564,-0.005188
926,926,0,0.126953,0.006104
927,927,0,0.173645,-0.003357
928,928,0,0.136719,0.015564
929,929,0,0.115051,0.019836
930,930,0,0.083008,0.001221
931,931,0,0.143127,0.01709
932,932,0,0.128479,0.013123
933,933,0,0.141296,0.002747
934,934,0,0.183716,0.006714
935,935,0,0.119934,0.010376
936,936,0,0.032043,-0.002136
937,937,0,0.167542,0.036011
938,938,0,0.058899,-0.000305
939,939,0,0.125732,0.015259
940,940,0,0.160217,0.016785
941,941,0,0.134888,0.014343
942,942,0,0.099792,0.007019
943,943,0,0.163879,0.00885
944,944,0,0.170288,0.010681
945,945,0,0.109863,-0.003967
946,946,0,0.197449,0.014954
947,947,0,0.125427,0.005493
948,948,0,0.19104,0.020142
949,949,0,0.137939,-0.00885
950,950,0,0.136719,0.007019
951,951,0,0.20752,0.015259
952,952,0,0.15564,0.019226
953,953,0,0.171814,0.006409
954,954,0,0.121155,0.003052
955,955,0,0.171509,0.017395
956,956,0,0.215454,0.020447
957,957,0,0.170593,0.014038
958,958,0,0.11322,0.024109
959,959,0,0.133362,-0.006714
960,960,0,0.132141,0.005188
961,961,0,0.229492,0.021667
962,962,0,0.109253,0.007324
963,963,0,0.122375,0.005798
964,964,0,0.195923,0.003357
965,965,0,0.168152,0.021973
966,966,0,0.183105,0.029907
967,967,0,0.186462,-0.007629
968,968,0,0.141907,0.010681
969,969,0,0.243835,0.012207
970,970,0,0.13092,0.002747
971,971,0,0.176086,-0.004883
972,972,0,0.154419,0.016785
973,973,0,0.124512,0.007629
974,974,0,0.174255,0.032349
975,975,0,0.194702,0.009155
976,976,0,0.131836,0.003662
977,977,0,0.1651,0.022278
978,978,0,0.185547,0.00946
979,979,0,0.135803,0.010986
980,980,0,0.255432,0.02594
981,981,0,0.118713,0.003357
982,982,0,0.117493,0.010681
983,983,0,0.256653,0.012512
984,984,0,0.128174,0.002747
985,985,0,0.087585,0.003967
986,986,0,0.124207,0.009766
987,987,0,0.145264,0.016174
988,988,0,0.164795,0.014648
989,989,0,0.223694,0.0177
990,990,0,0.174255,0.007935
991,991,0,0.08667,0.004272
992,992,0,0.214844,0.011597
993,993,0,0.142212,0.002136
994,994,0,0.169067,0.012512
995,995,0,0.192566,0.005493
996,996,0,0.19165,0.026245
997,997,0,0.119019,0.002747
998,998,0,0.185547,0.019531
999,999,0,0.255432,0.021973
1000,1000,0,0.147095,-0.013428
1001,1001,0,0.171814,0.004272
1002,1002,0,0.159302,0.010376
1003,1003,0,0.210266,0.018005
1004,1004,0,0.160522,-0.005798
1005,1005,0,0.196838,0.014343
1006,1006,0,0.188599,0.031433
1007,1007,0,0.190125,0.02594
1008,1008,0,0.242615,0.014038
1009,1009,0,0.11322,0.003967
1010,1010,0,0.11322,0.000305
1011,1011,0,0.20752,0.018921
1012,1012,0,0.188293,-0.003052
1013,1013,0,0.14801,0.013428
1014,1014,0,0.129395,0.016785
1015,1015,0,0.19104,0.003357
1016,1016,0,0.163574,0.016479
1017,1017,0,0.186768,0.021667
1018,1018,0,0.135803,0.009766
1019,1019,0,0.189514,0.001221
1020,1020,0,0.1828,-0.005798
1021,1021,0,0.196533,-0.004883
1022,1022,0,0.119324,0.002441
1023,1023,0,0.180664,0.033875
1024,1024,0,0.200195,0.009155
1025,1025,0,0.162354,0.00885
1026,1026,0,0.153809,0.000916
1027,1027,0,0.194397,0.031738
1028,1028,0,0.213318,0.010681
1029,1029,0,0.17334,0.031433
1030,1030,0,0.223389,0.014954
1031,1031,0,0.206604,0.006104
1032,1032,0,0.142212,0.00946
1033,1033,0,0.216064,0.012512
1034,1034,0,0.185852,0.02533
1035,1035,0,0.249023,0.000916
1036,1036,0,0.205994,0.032349
1037,1037,0,0.307617,0.026245
1038,1038,0,0.205994,0.034485
1039,1039,0,0.332947,0.029602
1040,1040,0,0.235901,0.02655
1041,1041,0,0.207214,0.011597
1042,1042,0,0.234985,0.00824
1043,1043,0,0.180969,-0.013428
1044,1044,0,0.20813,0.00885
1045,1045,0,0.224304,0.011902
1046,1046,0,0.218201,0.010376
1047,1047,0,0.270691,0.016785
1048,1048,0,0.143738,0.005493
1049,1049,0,0.202332,0.013733
1050,1050,0,0.195313,0.018311
1051,1051,0,0.207214,0.011597
1052,1052,0,0.214233,0.013428
1053,1053,0,0.169373,0.007324
1054,1054,0,0.270081,0.020142
1055,1055,0,0.209961,0.018311
1056,1056,0,0.292969,0.010071
1057,1057,0,0.246582,0.012512
1058,1058,0,0.300903,0.019836
1059,1059,0,0.201416,0.009766
1060,1060,0,0.299072,0.020142
1061,1061,0,0.163879,0.00885
1062,1062,0,0.237427,0.011292
1063,1063,0,0.249023,0.015564
1064,1064,0,0.202637,-0.001831
1065,1065,0,0.209045,0.01709
1066,1066,0,0.319519,0.023804
1067,1067,0,0.310669,0.021057
1068,1068,0,0.209961,0
1069,1069,0,0.240173,-0.003967
1070,1070,0,0.238037,0.035095
1071,1071,0,0.278625,-0.000305
1072,1072,0,0.148926,0.006409
1073,1073,0,0.248718,0.029297
1074,1074,0,0.237732,0.00885
1075,1075,0,0.271301,0.020142
1076,1076,0,0.198364,-0.001526
1077,1077,0,0.246277,0.007019
1078,1078,0,0.176697,0.007324
1079,1079,0,0.273743,0.012512
1080,1080,0,0.185852,0.020447
1081,1081,0,0.292358,0.003052
1082,1082,0,0.231018,0.001221
1083,1083,0,0.214844,0.006104
1084,1084,0,0.257263,0.013428
1085,1085,0,0.277405,0.019531
1086,1086,0,0.271301,0.000916
1087,1087,0,0.262756,0.020752
1088,1088,0,0.233154,0.011597
1089,1089,0,0.252686,0.023804
1090,1090,0,0.211792,0.014648
1091,1091,0,0.240479,0.010986
1092,1092,0,0.231018,0.014954
1093,1093,0,0.270691,0.045471
1094,1094,0,0.267334,0.013123
1095,1095,0,0.19104,-0.005188
1096,1096,0,0.342712,0.023193
1097,1097,0,0.230713,0.025024
1098,1098,0,0.229187,0.019531
1099,1099,0,0.322266,0.030823
1100,1100,0,0.274353,0.011597
1101,1101,0,0.255127,-0.011597
1102,1102,0,0.278931,0.011597
1103,1103,0,0.295715,0.015869
1104,1104,0,0.254211,0.015869
1105,1105,0,0.265808,0.006714
1106,1106,0,0.244141,0.024109
1107,1107,0,0.289001,0.021362
1108,1108,0,0.282898,-0.000916
1109,1109,0,0.368652,0.030212
1110,1110,0,0.317993,0.020447
1111,1111,0,0.32135,0.021362
1112,1112,0,0.301514,0.040588
1113,1113,0,0.245667,0.032349
1114,1114,0,0.233459,0.021667
1115,1115,0,0.29541,0.00061
1116,1116,0,0.268555,0.028687
1117,1117,0,0.294495,-0.006714
1118,1118,0,0.274048,0.019226
1119,1119,0,0.296326,0.016479
1120,1120,0,0.291748,0.02533
1121,1121,0,0.30304,0.031433
1122,1122,0,0.270691,0.019836
1123,1123,0,0.254822,0.030823
1124,1124,0,0.285645,0.040588
1125,1125,0,0.25238,0.012817
1126,1126,0,0.250854,0.010071
1127,1127,0,0.267639,0.013733
1128,1128,0,0.267334,0.031738
1129,1129,0,0.314026,0.017395
1130,1130,0,0.282593,0.001526
1131,1131,0,0.262756,0.019226
1132,1132,0,0.314941,0.005493
1133,1133,0,0.26062,0.011597
1134,1134,0,0.295715,0.00824
1135,1135,0,0.247803,0.014038
1136,1136,0,0.270386,0.001831
1137,1137,0,0.266113,0.036011
1138,1138,0,0.280457,0.015259
1139,1139,0,0.266113,0.010681
1140,1140,0,0.294189,0.007629
1141,1141,0,0.325012,0.023499
1142,1142,0,0.282593,-0.00885
1143,1143,0,0.30365,0.007324
1144,1144,0,0.275574,0.013733
1145,1145,0,0.290527,-0.006409
1146,1146,0,0.288391,0.027771
1147,1147,0,0.335083,0.0177
1148,1148,0,0.315857,0.001526
1149,1149,0,0.370178,0.029602
1150,1150,0,0.301819,0.017395
1151,1151,0,0.334473,0.029297
1152,1152,0,0.339966,0.018921
1153,1153,0,0.257263,0.010986
1154,1154,0,0.282898,0.022583
1155,1155,0,0.322266,-0.007629
1156,1156,0,0.297546,0.030518
1157,1157,0,0.298767,0.02533
1158,1158,0,0.308228,0.039673
1159,1159,0,0.318298,-0.002441
1160,1160,0,0.320435,0.017395
1161,1161,0,0.270386,0.027771
1162,1162,0,0.326538,0.002441
1163,1163,0,0.326233,0.024109
1164,1164,0,0.388184,0.026245
1165,1165,0,0.315857,0.017395
1166,1166,0,0.325623,-0.010376
1167,1167,0,0.354919,0.0354
1168,1168,0,0.32196,0.016785
1169,1169,0,0.3125,0.00885
1170,1170,0,0.36438,0.019226
1171,1171,0,0.38208,0.00885
1172,1172,0,0.312195,0.014343
1173,1173,0,0.376282,0.02533
1174,1174,0,0.429077,0.027771
1175,1175,0,0.340271,0.023499
1176,1176,0,0.336304,0.023499
1177,1177,0,0.326538,0.021973
1178,1178,0,0.340881,0.016785
1179,1179,0,0.358887,0.012817
1180,1180,0,0.328674,0.0177
1181,1181,0,0.333252,0.021667
1182,1182,0,0.362854,0.019836
1183,1183,0,0.340271,0.002136
1184,1184,0,0.309448,0.020447
1185,1185,0,0.307617,0.022583
1186,1186,0,0.305786,-0.012817
1187,1187,0,0.409851,0.019531
1188,1188,0,0.293274,0.014038
1189,1189,0,0.385742,0.007019
1190,1190,0,0.352783,0.011902
1191,1191,0,0.337219,0.015259
1192,1192,0,0.35675,0.032654
1193,1193,0,0.413208,0.024109
1194,1194,0,0.325012,0.024719
1195,1195,0,0.338745,0.019226
1196,1196,0,0.29541,0.011902
1197,1197,0,0.352783,0.011902
1198,1198,0,0.354614,0.005188
1199,1199,0,0.388794,0.021057
1200,1200,0,0.36377,0.02594
1201,1201,0,0.333557,0.016174
1202,1202,0,0.375977,0.017395
1203,1203,0,0.375061,0.007324
1204,1204,0,0.436401,0.034485
1205,1205,0,0.304871,0.003967
1206,1206,0,0.386963,0.006409
1207,1207,0,0.350037,0.011597
1208,1208,0,0.344543,0.005798
1209,1209,0,0.331421,0.038147
1210,1210,0,0.374451,0.007324
1211,1211,0,0.363464,0.024109
1212,1212,0,0.33783,0.014954
1213,1213,0,0.341797,0.020142
1214,1214,0,0.400696,-0.006409
1215,1215,0,0.387878,0.035095
1216,1216,0,0.380249,0.004272
1217,1217,0,0.406494,0.026855
1218,1218,0,0.334167,0.013123
1219,1219,0,0.406189,0.007629
1220,1220,0,0.365295,0.017395
1221,1221,0,0.358887,-0.001221
1222,1222,0,0.349731,0.017395
1223,1223,0,0.35614,-0.002136
1224,1224,0,0.287781,0.011597
1225,1225,0,0.366211,0.019836
1226,1226,0,0.343323,0.014648
1227,1227,0,0.338745,0.013733
1228,1228,0,0.359497,-0.006714
1229,1229,0,0.436401,0.030212
1230,1230,0,0.385742,-0.003967
1231,1231,0,0.349731,0.027466
1232,1232,0,0.357971,0.026245
1233,1233,0,0.364685,0.018616
1234,1234,0,0.424805,0.022583
1235,1235,0,0.37384,0.019226
1236,1236,0,0.393677,0.028381
1237,1237,0,0.378723,0.010986
1238,1238,0,0.465698,0.037537
1239,1239,0,0.359192,0.016785
1240,1240,0,0.315857,0.026855
1241,1241,0,0.384521,0.02594
1242,1242,0,0.466309,0.027771
1243,1243,0,0.376282,0.016785
1244,1244,0,0.385742,0.019836
1245,1245,0,0.359192,0.01709
1246,1246,0,0.336304,0.02655
1247,1247,0,0.406494,0.041504
1248,1248,0,0.373535,0.049133
1249,1249,0,0.404968,0.030518
1250,1250,0,0.376587,0.026245
1251,1251,0,0.380859,0.010681
1252,1252,0,0.475769,0.02594
1253,1253,0,0.366821,0.015259
1254,1254,0,0.393372,0.024109
1255,1255,0,0.37262,0.023499
1256,1256,0,0.39032,0.004578
1257,1257,0,0.424805,0.024109
1258,1258,0,0.305786,0.015564
1259,1259,0,0.386047,0.015564
1260,1260,0,0.427551,0.018921
1261,1261,0,0.360413,0.013733
1262,1262,0,0.36377,0.02533
1263,1263,0,0.395813,0.006714
1264,1264,0,0.369873,0.020447
1265,1265,0,0.376587,0.024719
1266,1266,0,0.379944,0.02655
1267,1267,0,0.413818,0.019226
1268,1268,0,0.427246,0.021973
1269,1269,0,0.39978,0.013428
1270,1270,0,0.379944,0.018005
1271,1271,0,0.347595,0.014954
1272,1272,0,0.419617,0.028076
1273,1273,0,0.41626,0.035095
1274,1274,0,0.403442,0.02594
1275,1275,0,0.416565,0.018311
1276,1276,0,0.374756,0.024414
1277,1277,0,0.448608,0.014954
1278,1278,0,0.394592,0.024414
1279,1279,0,0.437622,0.039978
1280,1280,0,0.474854,0.033569
1281,1281,0,0.488892,0.035095
1282,1282,0,0.414734,0.007019
1283,1283,0,0.411682,0.01709
1284,1284,0,0.420837,0.020447
1285,1285,0,0.396118,0.024414
1286,1286,0,0.429077,-0.005798
1287,1287,0,0.439148,0.019836
1288,1288,0,0.455322,0.010071
1289,1289,0,0.428467,0.013428
1290,1290,0,0.355835,0.019836
1291,1291,0,0.407104,0.023499
1292,1292,0,0.400391,0.02594
1293,1293,0,0.355835,0.002747
1294,1294,0,0.457458,0.022278
1295,1295,0,0.452881,0.02533
1296,1296,0,0.489502,0.029602
1297,1297,0,0.444336,0.036011
1298,1298,0,0.419617,0.005798
1299,1299,0,0.401001,0.016785
1300,1300,0,0.486145,0.024719
1301,1301,0,0.423279,0.020447
1302,1302,0,0.437927,0.031738
1303,1303,0,0.333252,0.011902
1304,1304,0,0.472412,0.011292
1305,1305,0,0.490723,0.028381
1306,1306,0,0.523987,0.0354
1307,1307,0,0.359497,0.022583
1308,1308,0,0.437012,0.028076
1309,1309,0,0.422058,0.022278
1310,1310,0,0.346375,0.029297
1311,1311,0,0.412292,0.014343
1312,1312,0,0.464478,0.013428
1313,1313,0,0.47821,0.023193
1314,1314,0,0.467834,0.058899
1315,1315,0,0.489197,0.017395
1316,1316,0,0.436707,0.053101
1317,1317,0,0.428467,0.004883
1318,1318,0,0.445251,-0.00885
1319,1319,0,0.446777,0.021057
1320,1320,0,0.481873,0.036926
1321,1321,0,0.426941,0.022888
1322,1322,0,0.474548,0.05249
1323,1323,0,0.452576,0.028992
1324,1324,0,0.513,0.034485
1325,1325,0,0.444336,0.048523
1326,1326,0,0.498657,0.032959
1327,1327,0,0.437927,0.02533
1328,1328,0,0.489502,0.013123
1329,1329,0,0.535889,0.032959
1330,1330,0,0.434265,0.019836
1331,1331,0,0.516357,0.029602
1332,1332,0,0.486755,-0.008545
1333,1333,0,0.446472,0.019836
1334,1334,0,0.422668,0.016785
1335,1335,0,0.514221,0.034485
1336,1336,0,0.452271,0.033569
1337,1337,0,0.461731,0.000916
1338,1338,0,0.507813,0.027161
1339,1339,0,0.454712,0.021667
1340,1340,0,0.49408,-0.009766
1341,1341,0,0.406494,0.014954
1342,1342,0,0.462646,0.028076
1343,1343,0,0.483093,0.010986
1344,1344,0,0.487671,0.004883
1345,1345,0,0.438538,0.018616
1346,1346,0,0.440674,0.024719
1347,1347,0,0.520935,0.027466
1348,1348,0,0.520935,0.032654
1349,1349,0,0.467834,0.028381
1350,1350,0,0.497437,0.018005
1351,1351,0,0.485229,0.001526
1352,1352,0,0.480652,0.020447
1353,1353,0,0.508728,0.028992
1354,1354,0,0.472107,0.046692
1355,1355,0,0.457764,0.018311
1356,1356,0,0.444946,0.014954
1357,1357,0,0.449524,0.02655
1358,1358,0,0.512695,0.002136
1359,1359,0,0.554504,0.037231
1360,1360,0,0.520325,0.038147
1361,1361,0,0.440063,0.01709
1362,1362,0,0.488892,0.038147
1363,1363,0,0.56366,0.025635
1364,1364,0,0.479431,0.019836
1365,1365,0,0.535583,0.003662
1366,1366,0,0.466919,0.02655
1367,1367,0,0.513,0.01709
1368,1368,0,0.55603,0.033875
1369,1369,0,0.527039,0.036621
1370,1370,0,0.461731,0.022888
1371,1371,0,0.434875,0.014343
1372,1372,0,0.518494,0.021667
1373,1373,0,0.548096,0.026245
1374,1374,0,0.512085,0.017395
1375,1375,0,0.569763,0.031128
1376,1376,0,0.466003,0.020447
1377,1377,0,0.548096,0.028381
1378,1378,0,0.519714,0.023804
1379,1379,0,0.542908,0.021667
1380,1380,0,0.501709,0.00061
1381,1381,0,0.4776,0.021667
1382,1382,0,0.516052,0.022583
1383,1383,0,0.537109,0.025635
1384,1384,0,0.490723,0.021973
1385,1385,0,0.427551,0.032959
1386,1386,0,0.539551,0.010681
1387,1387,0,0.510254,0.00946
1388,1388,0,0.533447,0.042114
1389,1389,0,0.522156,0.016174
1390,1390,0,0.509644,0.018616
1391,1391,0,0.517273,0.010681
1392,1392,0,0.61554,0.030518
1393,1393,0,0.486145,0.020447
1394,1394,0,0.534363,0.024109
1395,1395,0,0.506897,0.023193
1396,1396,0,0.466003,0.014648
1397,1397,0,0.534363,-0.002747
1398,1398,0,0.559082,0.026245
1399,1399,0,0.540161,0.022888
1400,1400,0,0.49469,0.019836
1401,1401,0,0.515137,0.030823
1402,1402,0,0.526733,0.007935
1403,1403,0,0.574341,0.029907
1404,1404,0,0.54657,0.013428
1405,1405,0,0.523071,0.010986
1406,1406,0,0.526428,0.021667
1407,1407,0,0.582275,0.014343
1408,1408,0,0.548096,0.010986
1409,1409,0,0.509949,0.010681
1410,1410,0,0.506287,0.006714
1411,1411,0,0.539246,0.025635
1412,1412,0,0.565491,0.018616
1413,1413,0,0.561218,0.013733
1414,1414,0,0.652466,0.029602
1415,1415,0,0.559387,0.031738
1416,1416,0,0.513,-0.001526
1417,1417,0,0.601807,0.026855
1418,1418,0,0.576477,0.007324
1419,1419,0,0.558777,0.02655
1420,1420,0,0.62561,0.035706
1421,1421,0,0.606384,0.014648
1422,1422,0,0.547485,0.025635
1423,1423,0,0.576477,0.028687
1424,1424,0,0.530701,0.011292
1425,1425,0,0.596924,0.028992
1426,1426,0,0.563354,0.027466
1427,1427,0,0.591125,0.035706
1428,1428,0,0.509338,0.021667
1429,1429,0,0.567627,0.016174
1430,1430,0,0.52948,0.014648
1431,1431,0,0.490112,0.026855
1432,1432,0,0.6427,0.034485
1433,1433,0,0.572205,0.050354
1434,1434,0,0.672913,0.032349
1435,1435,0,0.58136,0.036316
1436,1436,0,0.529175,0.026855
1437,1437,0,0.648804,0.040894
1438,1438,0,0.600891,0.03479
1439,1439,0,0.531921,0.026245
1440,1440,0,0.596008,0.019226
1441,1441,0,0.594177,0.032043
1442,1442,0,0.585632,0.046997
1443,1443,0,0.620117,0.029297
1444,1444,0,0.580444,0.028381
1445,1445,0,0.5896,0.015869
1446,1446,0,0.579224,0.024414
1447,1447,0,0.570068,0.020447
1448,1448,0,0.610046,0.029907
1449,1449,0,0.570984,0.011292
1450,1450,0,0.586853,0.02594
1451,1451,0,0.521545,0.020142
1452,1452,0,0.562744,0.023499
1453,1453,0,0.589294,0.046387
1454,1454,0,0.559387,0.040894
1455,1455,0,0.55603,0.018921
1456,1456,0,0.57373,0.026855
1457,1457,0,0.626831,0.034485
1458,1458,0,0.623779,0.010071
1459,1459,0,0.607605,0.038452
1460,1460,0,0.628052,0.02594
1461,1461,0,0.545349,0.023804
1462,1462,0,0.566711,0.019531
1463,1463,0,0.665894,0.033875
1464,1464,0,0.628967,0.021973
1465,1465,0,0.546265,0.014954
1466,1466,0,0.646362,0.049133
1467,1467,0,0.692139,0.047913
1468,1468,0,0.656433,0.032043
1469,1469,0,0.627136,0.037842
1470,1470,0,0.609436,0.034485
1471,1471,0,0.621643,0.039368
1472,1472,0,0.677185,0.032349
1473,1473,0,0.621643,0.027161
1474,1474,0,0.579224,0.031738
1475,1475,0,0.646973,0.033569
1476,1476,0,0.639954,0.012512
1477,1477,0,0.574036,0.02594
1478,1478,0,0.618591,0.012817
1479,1479,0,0.649719,0.031433
1480,1480,0,0.637207,0.023193
1481,1481,0,0.59906,0.03418
1482,1482,0,0.617676,0.042419
1483,1483,0,0.581665,0.033264
1484,1484,0,0.618286,0.03418
1485,1485,0,0.681763,0.037842
1486,1486,0,0.63385,0.028992
1487,1487,0,0.631714,0.005188
1488,1488,0,0.652771,0.032654
1489,1489,0,0.548706,0.022583
1490,1490,0,0.578918,0.025024
1491,1491,0,0.66864,0.058289
1492,1492,0,0.62561,0.012207
1493,1493,0,0.648499,0.030823
1494,1494,0,0.622864,0.028381
1495,1495,0,0.644226,0.030823
1496,1496,0,0.639648,0.0354
1497,1497,0,0.637207,0.015564
1498,1498,0,0.643921,0.049133
1499,1499,0,0.661926,0.046997
1500,1500,0,0.579529,0.035095
1501,1501,0,0.673218,0.032349
1502,1502,0,0.662537,0.022278
1503,1503,0,0.646667,0.027771
1504,1504,0,0.653381,0.021057
1505,1505,0,0.672607,0.018005
1506,1506,0,0.647278,0.031433
1507,1507,0,0.608826,0.024719
1508,1508,0,0.679321,0.0354
1509,1509,0,0.65094,0.028992
1510,1510,0,0.699158,0.053711
1511,1511,0,0.671692,0.031433
1512,1512,0,0.747986,0.04425
1513,1513,0,0.583801,0.014648
1514,1514,0,0.648499,0.025635
1515,1515,0,0.686951,0.032959
1516,1516,0,0.674744,0.018616
1517,1517,0,0.674438,0.038147
1518,1518,0,0.625916,0.038147
1519,1519,0,0.675659,0.016174
1520,1520,0,0.65033,0.02655
1521,1521,0,0.662537,0.036926
1522,1522,0,0.667419,0.019226
1523,1523,0,0.672913,0.005798
1524,1524,0,0.687256,0.009766
1525,1525,0,0.734863,0.040283
1526,1526,0,0.662537,0.027466
1527,1527,0,0.704651,0.028992
1528,1528,0,0.679626,0.041504
1529,1529,0,0.702209,-0.00061
1530,1530,0,0.638733,0.024719
1531,1531,0,0.647888,0.027466
1532,1532,0,0.708923,0.019226
1533,1533,0,0.708008,0.018921
1534,1534,0,0.702515,0.026245
1535,1535,0,0.794983,0.038757
1536,1536,0,0.69458,0.032043
1537,1537,0,0.696106,0.021973
1538,1538,0,0.625916,0.035706
1539,1539,0,0.657959,0.02533
1540,1540,0,0.728455,0.03479
1541,1541,0,0.697327,0.012817
1542,1542,0,0.657349,0.027161
1543,1543,0,0.695496,0.035706
1544,1544,0,0.709839,0.051575
1545,1545,0,0.686035,0.020142
1546,1546,0,0.739136,0.036316
1547,1547,0,0.678711,0.032043
1548,1548,0,0.696716,0.031433
1549,1549,0,0.691833,0.021973
1550,1550,0,0.675354,0.024414
1551,1551,0,0.718079,0.035706
1552,1552,0,0.724182,0.017395
1553,1553,0,0.729675,0.036011
1554,1554,0,0.72937,0.038147
1555,1555,0,0.780029,0.031433
1556,1556,0,0.702515,0.027771
1557,1557,0,0.722046,0.0177
1558,1558,0,0.713806,0.032654
1559,1559,0,0.69397,0.029297
1560,1560,0,0.69458,0.030518
1561,1561,0,0.797424,0.033875
1562,1562,0,0.675049,0.030823
1563,1563,0,0.759583,0.028992
1564,1564,0,0.684509,0.022278
1565,1565,0,0.680542,0.032349
1566,1566,0,0.722961,0.055847
1567,1567,0,0.79071,0.048218
1568,1568,0,0.694275,0.031433
1569,1569,0,0.715332,0.033875
1570,1570,0,0.770569,0.03479
1571,1571,0,0.794678,0.043945
1572,1572,0,0.743408,0.036316
1573,1573,0,0.779114,0.036621
1574,1574,0,0.733337,0.010681
1575,1575,0,0.808716,0.038757
1576,1576,0,0.761108,0.032654
1577,1577,0,0.777893,0.036621
1578,1578,0,0.699463,0.004272
1579,1579,0,0.777283,0.036621
1580,1580,0,0.740051,0.039368
1581,1581,0,0.764771,0.039063
1582,1582,0,0.750122,0.028687
1583,1583,0,0.709534,0.005493
1584,1584,0,0.731812,0.024109
1585,1585,0,0.746765,0.003052
1586,1586,0,0.827026,0.052795
1587,1587,0,0.725403,0.023193
1588,1588,0,0.718994,0.029907
1589,1589,0,0.749512,0.043335
1590,1590,0,0.814209,0.039063
1591,1591,0,0.751953,0.031433
1592,1592,0,0.668945,0.007935
1593,1593,0,0.677795,0.027466
1594,1594,0,0.750427,0.016479
1595,1595,0,0.74707,0.031738
1596,1596,0,0.800781,0.037537
1597,1597,0,0.750732,0.006714
1598,1598,0,0.766907,0.023193
1599,1599,0,0.753479,0.024109
1600,1600,0,0.766296,0.032654
1601,1601,0,0.768433,0.054626
1602,1602,0,0.75592,0.031433
1603,1603,0,0.754089,0.029297
1604,1604,0,0.78186,0.029602
1605,1605,0,0.779114,0.050659
1606,1606,0,0.802002,0.022888
